"COD_LOCAL","COD_PLU","DAT_DIA_CALEND","QTD_VENDA_PREVISAO_SISTEMA"
1302,60066,2019-07-13,0.3666
2435,52924,2019-07-13,0.8015
1302,41034,2019-07-15,4.8965
2435,65795,2019-07-13,1.3325
1302,464536,2019-07-12,8.3222
1717,57288,2019-07-14,0.2425
1302,128681,2019-07-15,0.3555
1738,37051,2019-07-14,0.3177
1302,81641,2019-07-15,0.4535
1738,77521,2019-07-15,0.1024
1341,473231,2019-07-13,1.2795
1302,74209,2019-07-14,0.3135
1341,89135,2019-07-15,0.5374
1341,54270,2019-07-14,0
1302,73127,2019-07-13,0.002
1302,46503,2019-07-12,0.0085
1738,63210,2019-07-13,1.6254
2435,128698,2019-07-13,0.0043
1738,8280,2019-07-14,0.0447
1341,92388,2019-07-12,0.4703
1717,280877,2019-07-13,0.1488
2435,472371,2019-07-14,0.5332
1341,4820833,2019-07-13,30.1092
1729,10993,2019-07-14,3e-04
1729,40372,2019-07-14,2.2052
1717,473088,2019-07-14,0.384
1729,105491,2019-07-14,0.2636
1717,86103,2019-07-15,0.1507
2435,73486,2019-07-15,0.1198
1341,119986,2019-07-15,0.021
1729,303040,2019-07-14,0.11
1341,10238,2019-07-15,0.3779
1341,12010,2019-07-15,0.3843
1717,171908,2019-07-14,4e-04
1729,86103,2019-07-13,0.0652
1341,314367,2019-07-15,1.6131
1302,465717,2019-07-15,2.6847
1341,440332,2019-07-14,0.8296
1717,135184,2019-07-15,0.3413
2435,10191,2019-07-15,1.4545
1729,1311,2019-07-13,5.823
1341,39345,2019-07-13,0.3171
1717,81641,2019-07-15,0.4177
1302,77392,2019-07-13,2.6232
1738,60066,2019-07-12,0.6254
1341,472807,2019-07-15,1.5555
2435,76395,2019-07-12,0.1126
1717,417402,2019-07-15,0.4294
1341,441384,2019-07-13,0.0419
1341,25645,2019-07-15,0.8057
1717,60066,2019-07-14,0
1341,41041,2019-07-12,0.3433
2435,175357,2019-07-15,1.2782
1729,11662,2019-07-14,0.2058
2435,57059,2019-07-15,2.7362
1341,119979,2019-07-13,0.0874
1341,151023,2019-07-13,1.2032
2435,74612,2019-07-15,0.103
1302,61643,2019-07-12,0.2982
2435,63210,2019-07-13,1.1599
2435,331715,2019-07-12,0.012
1341,93002,2019-07-13,0.6989
1729,66860,2019-07-13,0.4905
1302,86103,2019-07-14,2.1747
1341,994996,2019-07-15,13.2281
1302,468589,2019-07-14,6.059
1341,46503,2019-07-15,0.0256
1302,84987,2019-07-15,0.3204
1717,60769,2019-07-13,0.2189
1341,25331,2019-07-13,1.574
2435,995108,2019-07-14,0.1813
1341,10528,2019-07-15,3.3551
1717,15035,2019-07-12,11.1628
1738,59985,2019-07-13,9.6794
1729,426947,2019-07-14,0.45
1738,1250,2019-07-13,0.2226
1341,5350490,2019-07-13,0.0022
1341,32629,2019-07-13,25.9797
1302,364010,2019-07-14,0.3652
1341,208,2019-07-14,14.7561
2435,12997,2019-07-14,0.2194
1717,472197,2019-07-12,0.6287
1341,494595,2019-07-13,0.0058
2435,78788,2019-07-15,1.0252
1729,61315,2019-07-13,0.0292
1341,465960,2019-07-13,0.365
1717,472371,2019-07-15,0.4177
2435,42123,2019-07-15,0.2126
1717,341257,2019-07-12,0.5045
1302,83478,2019-07-12,1.8421
1738,280860,2019-07-13,0.8567
1729,12614,2019-07-15,0.1094
1717,62572,2019-07-15,5.2216
1302,79389,2019-07-15,1.5841
1717,994996,2019-07-15,0.8211
1302,1915,2019-07-15,0.0575
1717,287739,2019-07-15,0.6511
1302,95389,2019-07-15,2.4671
1302,80347,2019-07-12,0.0843
1729,89586,2019-07-13,0.1192
1302,995795,2019-07-13,0.0769
1729,8440,2019-07-13,0.1547
1729,263702,2019-07-13,0.6806
1341,66860,2019-07-13,0.8857
2435,37341,2019-07-15,0.0864
1729,93002,2019-07-13,0.5675
1302,995108,2019-07-15,1.0727
1729,30533,2019-07-14,0.3965
1729,5951,2019-07-12,1.7109
1729,70942,2019-07-14,0.2366
1738,494595,2019-07-14,0.0704
1738,1281,2019-07-13,3.9921
1341,15059,2019-07-14,5.2274
1729,150897,2019-07-14,0.123
1302,135160,2019-07-15,0.8136
1729,102100,2019-07-14,0.8403
1717,98113,2019-07-14,0.0091
2435,16926,2019-07-13,0.5884
1738,465830,2019-07-13,0.5986
2435,139465,2019-07-15,0.0958
2435,1304,2019-07-15,1.0297
1717,55635,2019-07-14,0.3053
1302,121507,2019-07-12,0.8317
1341,5678,2019-07-14,0
1302,466776,2019-07-15,2.5824
1738,12614,2019-07-12,0.8509
1341,120098,2019-07-12,0.493
1717,52559,2019-07-13,0.7738
1717,37839,2019-07-13,0.9395
2435,52542,2019-07-13,0.0315
1302,465854,2019-07-12,13.888
1729,441315,2019-07-12,0.3069
1302,74773,2019-07-15,0.0357
1302,473330,2019-07-13,1.2647
1302,476171,2019-07-12,4e-04
1341,44349,2019-07-12,5.5132
1341,115636,2019-07-14,0.4711
1302,11068,2019-07-14,0.9126
1717,998734,2019-07-13,0.0307
1302,489584,2019-07-15,0.0176
1341,95389,2019-07-15,1.2964
1302,128728,2019-07-14,0.0055
1729,287739,2019-07-13,0.001
1302,536,2019-07-13,0.0393
1302,331784,2019-07-15,1.1963
1341,287944,2019-07-12,0.0361
1341,12249,2019-07-13,6.892
1717,264051,2019-07-15,0.6163
2435,63173,2019-07-13,2.5569
1738,56854,2019-07-14,0.4748
1738,4820833,2019-07-14,20.3764
1717,12010,2019-07-14,1.8245
1738,95877,2019-07-13,1.3584
1729,77392,2019-07-13,1.5818
1341,128681,2019-07-13,0.4733
1729,472807,2019-07-12,0.6295
1717,435833,2019-07-14,0.1773
1729,412575,2019-07-14,1.275
1302,441377,2019-07-15,0.069
1341,488402,2019-07-14,1.5819
2435,41041,2019-07-14,0.361
1729,263610,2019-07-13,3.4878
1729,277,2019-07-13,0.2145
1729,888,2019-07-14,5.4174
2435,31240,2019-07-15,0.9202
1302,120098,2019-07-12,0.9152
2435,472654,2019-07-15,0.03
2435,77521,2019-07-15,0.4505
1738,15059,2019-07-15,0.3476
1729,345538,2019-07-13,0.034
1717,472630,2019-07-15,0.2623
1302,98243,2019-07-14,1.6265
1738,1915,2019-07-15,1e-04
1717,472654,2019-07-15,0.2876
1738,62572,2019-07-13,1.7398
1717,77224,2019-07-12,0.911
1717,37341,2019-07-14,0.4079
1302,10993,2019-07-12,2.0503
1341,57288,2019-07-13,0.1931
1341,42338,2019-07-13,0.3349
1341,32704,2019-07-12,0.2873
2435,473057,2019-07-15,1.1289
1717,489584,2019-07-14,0.245
1738,421935,2019-07-14,141.6259
1302,77231,2019-07-14,3.8814
1717,78788,2019-07-13,0.9545
1738,54003,2019-07-14,0.7002
1341,471053,2019-07-12,0.0693
1341,84994,2019-07-13,0.3734
1341,80132,2019-07-13,0.1346
1717,61643,2019-07-13,1.4769
1729,471091,2019-07-14,2.7547
1717,6884406,2019-07-14,0.0224
1302,66136,2019-07-12,4.3307
1717,18715,2019-07-13,2.8347
1717,5029,2019-07-15,15.1589
1729,63357,2019-07-14,0.791
1717,38997,2019-07-14,0.6652
2435,1250,2019-07-15,0.2078
1341,84987,2019-07-15,0.1091
1738,93002,2019-07-13,0.2072
1302,119986,2019-07-14,0.9423
1717,25188,2019-07-13,2.4048
1341,441315,2019-07-15,0.2406
2435,216760,2019-07-12,0.1026
1302,617987,2019-07-12,0.3911
1341,56854,2019-07-13,0.0215
1302,5029,2019-07-14,5.4272
1717,128698,2019-07-13,0.8489
1729,421935,2019-07-13,152.8469
1341,59985,2019-07-15,0.2512
1341,84086,2019-07-12,0.8085
1341,209366,2019-07-14,6.733
1738,49771,2019-07-13,0
1302,11099,2019-07-15,0.3551
1341,16087,2019-07-15,0.7276
1302,8280,2019-07-14,0.2503
1738,34500,2019-07-13,13.1791
2435,280884,2019-07-13,0.0733
1341,476140,2019-07-13,0.0231
2435,448284,2019-07-12,0.0283
1717,54270,2019-07-13,0.0479
1302,69045,2019-07-14,1.6787
1341,417495,2019-07-13,0.0027
1717,1915,2019-07-15,5.5816
1302,95921,2019-07-15,4.167
1302,66860,2019-07-15,0.5765
1729,19934,2019-07-15,0.176
1341,150927,2019-07-15,0.486
1717,139465,2019-07-15,1.0456
2435,473170,2019-07-13,0.0865
1302,12768,2019-07-15,0.5284
1341,80095,2019-07-14,0.4974
1302,1250,2019-07-15,1.1286
1341,150903,2019-07-14,1.1815
1717,12775,2019-07-14,24.5048
1717,77392,2019-07-13,0.3105
1738,9201,2019-07-14,0.4634
1302,73486,2019-07-13,0.7775
1717,417389,2019-07-13,6.4858
1738,63173,2019-07-14,2.1866
2435,303040,2019-07-15,0.0098
1341,82341,2019-07-14,0.6213
1717,471114,2019-07-13,1.8265
1738,426947,2019-07-15,0.5845
1717,120975,2019-07-15,0.237
1341,120951,2019-07-13,1.448
1341,426947,2019-07-14,0.7956
1302,88718,2019-07-15,0.2024
2435,97314,2019-07-13,0.3163
1729,66389,2019-07-14,0.5321
1738,42659,2019-07-14,3.2387
1717,488495,2019-07-14,8e-04
1717,40259,2019-07-12,0.3498
2435,8440,2019-07-14,0.3303
1717,131124,2019-07-14,9.772
1302,1854,2019-07-14,0.0598
1729,84086,2019-07-15,0.766
1302,65795,2019-07-13,7.0191
2435,46930,2019-07-13,0.234
1717,414630,2019-07-13,0.356
1341,418492,2019-07-13,1.8262
1738,12010,2019-07-15,1.2997
1717,82587,2019-07-15,1.9935
1717,52474,2019-07-15,0.0171
1738,11662,2019-07-12,0.1616
1302,18449,2019-07-13,0.3471
1729,378055,2019-07-15,0.9028
1717,16339,2019-07-13,1.9603
2435,617987,2019-07-12,0.1739
1738,441209,2019-07-13,10.2937
1341,16759,2019-07-13,22.0173
1717,280860,2019-07-14,0.4019
1341,16926,2019-07-13,0.3202
1717,280822,2019-07-13,0.4655
2435,472326,2019-07-15,0.1117
1341,488495,2019-07-15,0.4885
1302,32155,2019-07-13,10.0393
1738,216944,2019-07-13,0.4024
1341,119948,2019-07-13,0.0426
1302,77910,2019-07-15,0.1016
1729,69045,2019-07-14,0.0011
1341,12775,2019-07-13,10.5183
1302,15059,2019-07-13,1.0348
1717,36559,2019-07-13,1.0187
1738,140195,2019-07-13,0.7811
1341,465762,2019-07-14,0.127
1738,412575,2019-07-12,3.7372
2435,169851,2019-07-14,0.3058
1717,61179,2019-07-14,1.602
1341,901,2019-07-12,0.2948
1729,263733,2019-07-13,0.5373
1717,16087,2019-07-14,4.6126
1729,37341,2019-07-15,0.4423
1729,83478,2019-07-13,0
2435,280822,2019-07-13,0.0536
1717,417488,2019-07-15,2.0541
1738,52542,2019-07-13,9.5501
1302,102162,2019-07-12,0.003
1717,473071,2019-07-14,0.1159
1738,84994,2019-07-15,0.3497
1717,995108,2019-07-14,0.7241
1738,10993,2019-07-15,0.0556
1302,92388,2019-07-15,0.1469
2435,51705,2019-07-13,2.5298
1302,352,2019-07-14,0.2385
2435,3440087,2019-07-15,1.2329
1341,121491,2019-07-14,0.8094
2435,42659,2019-07-13,1.2913
1729,441162,2019-07-12,0.3392
1738,44912,2019-07-13,27.8589
1302,119993,2019-07-13,0.974
2435,87247,2019-07-14,0.0678
1738,5951,2019-07-12,0.1372
1341,63357,2019-07-13,1.5227
2435,81641,2019-07-14,3e-04
2435,473149,2019-07-13,0
2435,417488,2019-07-14,1.9314
2435,80095,2019-07-14,0.0603
1717,417495,2019-07-14,4.6322
1717,472418,2019-07-14,4.9245
1341,76869,2019-07-15,0.9532
1729,5029,2019-07-15,5.4113
1302,789,2019-07-15,8.4863
1717,789,2019-07-15,1.4945
1738,37341,2019-07-15,0.645
2435,54300,2019-07-15,0.0099
1717,464703,2019-07-14,0.0776
1717,47197,2019-07-13,0.9624
1302,56854,2019-07-15,0.4599
1302,488402,2019-07-15,3.2077
1341,37495,2019-07-14,0.1028
2435,280860,2019-07-15,0.1748
1729,54690,2019-07-15,0.2856
1341,12614,2019-07-13,0.3332
1302,465823,2019-07-13,0.2188
1341,63906,2019-07-15,0.6202
2435,46060,2019-07-13,0.4426
1302,25645,2019-07-12,1.1315
1738,150927,2019-07-15,0.0076
1341,32537,2019-07-12,0.0352
1302,473323,2019-07-15,2.2869
1717,74667,2019-07-13,0
1302,1335,2019-07-15,2.8859
1738,30533,2019-07-14,0.8949
1341,79815,2019-07-12,0.3979
1341,16339,2019-07-15,7.4346
1729,441209,2019-07-14,2.2339
2435,61315,2019-07-15,0.1087
1717,73318,2019-07-13,3.5167
1302,37341,2019-07-13,1.2751
1302,119979,2019-07-15,0.1895
1302,465632,2019-07-12,0.3426
1302,439626,2019-07-13,2.7755
1729,32087,2019-07-12,7e-04
1302,802,2019-07-13,0.9039
1729,1250,2019-07-13,0.169
1738,280822,2019-07-14,0.2687
1738,464536,2019-07-15,1.489
1717,471091,2019-07-14,1.0043
1717,63357,2019-07-15,0.3404
1738,12249,2019-07-15,0.4707
1729,65795,2019-07-13,1.7789
2435,19095,2019-07-13,0.3445
1302,19095,2019-07-14,0.2051
1341,303057,2019-07-15,0.8351
1717,400947,2019-07-12,0.0379
1738,11945,2019-07-13,0.3307
1717,216760,2019-07-14,0.0768
1302,10191,2019-07-13,10.174
1341,44189,2019-07-13,0.1062
1717,376,2019-07-13,3.5438
1738,99165,2019-07-14,1.181
1341,468589,2019-07-14,2.6578
2435,263986,2019-07-14,0.2707
1729,44912,2019-07-12,10.6638
1341,97314,2019-07-13,0.0189
1738,92326,2019-07-15,23.3829
1729,144919,2019-07-13,7e-04
2435,826,2019-07-13,0.0851
1302,494595,2019-07-15,0.9663
1729,52375,2019-07-15,5.0251
1341,54003,2019-07-12,2.2178
1302,84086,2019-07-12,2.2803
1717,473156,2019-07-13,0.9959
1729,80095,2019-07-15,0.0146
1302,132145,2019-07-15,12.7701
1302,150897,2019-07-15,0.1453
1717,10924,2019-07-15,0.0854
1302,64729,2019-07-15,4.2156
1729,120975,2019-07-15,0
2435,443760,2019-07-15,0.181
2435,34500,2019-07-12,1.6172
1341,51705,2019-07-13,0.5914
1302,348270,2019-07-13,0.6867
1302,28202,2019-07-13,5.8976
1302,23986,2019-07-13,0.2921
1729,4820826,2019-07-13,12.7443
2435,417433,2019-07-15,0.8702
1341,46060,2019-07-13,3.1771
1738,994996,2019-07-15,27.8935
1729,435994,2019-07-14,3e-04
1341,473323,2019-07-13,1.3593
2435,58650,2019-07-14,3e-04
1717,472715,2019-07-14,0.5647
1341,9430,2019-07-13,3.6305
1302,468596,2019-07-14,5.4688
1341,439626,2019-07-14,0.6769
1717,25331,2019-07-15,0.281
2435,409254,2019-07-14,0.0028
1738,222945,2019-07-14,0.1231
1738,995108,2019-07-13,0.4655
1341,420,2019-07-13,0.293
1717,473095,2019-07-15,2.791
1717,66136,2019-07-15,0.5276
1302,140379,2019-07-14,1.3883
1341,72250,2019-07-12,0.0014
1738,77910,2019-07-14,0.0207
1302,1733402,2019-07-15,1.1602
1738,471145,2019-07-12,0.3359
1738,447003,2019-07-12,0.7956
2435,995795,2019-07-13,1.7931
1729,18449,2019-07-13,6.8724
1729,335751,2019-07-13,0.1593
1341,465632,2019-07-13,0.25
1302,4869092,2019-07-12,2e-04
2435,85601,2019-07-15,4.4452
1302,345668,2019-07-13,0.1636
2435,417389,2019-07-12,1.0901
1302,376,2019-07-12,5.5395
2435,472197,2019-07-14,0.6964
2435,25188,2019-07-14,0.5506
1341,35392,2019-07-13,1.5271
1729,81641,2019-07-15,0.7686
1717,826,2019-07-15,0.3667
1302,473316,2019-07-14,0.5216
1717,34500,2019-07-13,18.3446
1738,143981,2019-07-13,0.2429
1302,63173,2019-07-15,3.9806
2435,471138,2019-07-12,0.7633
1738,18449,2019-07-13,0.115
2435,352,2019-07-15,0.0099
1729,59985,2019-07-13,21.2452
2435,395236,2019-07-14,0.1201
2435,77910,2019-07-14,0.0179
1729,471145,2019-07-14,0.8266
1729,32155,2019-07-13,0.8056
1302,244466,2019-07-13,1.8507
1717,3440018,2019-07-13,11.3252
1302,1281,2019-07-12,2.72
1341,335751,2019-07-14,0.9019
1729,95877,2019-07-14,1.0654
1729,143981,2019-07-15,0.0065
1717,84994,2019-07-14,0.0069
1738,444,2019-07-14,0.0902
2435,92388,2019-07-13,0.2239
1738,802,2019-07-13,0.114
2435,472111,2019-07-14,0.4301
1717,472548,2019-07-15,0.3501
2435,71727,2019-07-12,0.0084
1729,352,2019-07-15,0.0613
1738,28202,2019-07-15,1.7429
1717,52924,2019-07-15,0.7943
2435,1915,2019-07-13,1.0521
1738,216760,2019-07-15,0.2978
1729,9201,2019-07-14,0.0025
1302,9638,2019-07-15,1.7424
1738,277,2019-07-15,0.1137
1738,4820826,2019-07-13,29.0551
2435,444,2019-07-12,0
1341,41027,2019-07-14,1.0108
1341,98243,2019-07-12,0.8895
2435,95389,2019-07-13,0.0019
1302,465960,2019-07-13,0.4853
1302,15417,2019-07-12,3.2223
1341,60066,2019-07-15,0.294
1341,19934,2019-07-14,0.5842
1738,888,2019-07-14,2.7137
1729,24297,2019-07-14,2.2389
1738,128728,2019-07-13,0.3739
1302,44912,2019-07-14,13.8383
1717,10429,2019-07-12,0.0035
2435,77224,2019-07-13,6e-04
1717,140584,2019-07-13,0.4025
1302,55635,2019-07-13,0.0128
1302,44189,2019-07-14,0.1722
1738,10191,2019-07-14,2.6401
1717,12249,2019-07-12,10.4557
1717,140652,2019-07-13,0.2565
1738,19934,2019-07-15,0.0017
2435,901,2019-07-14,1.7217
1302,412575,2019-07-14,24.9464
2435,473736,2019-07-15,0.124
2435,244640,2019-07-15,0.7302
1738,314367,2019-07-13,6.573
1729,88718,2019-07-14,0.2417
1717,15417,2019-07-13,1.1459
1302,1311,2019-07-15,14.2
1717,19934,2019-07-12,0.4639
1729,12768,2019-07-12,0.1426
1341,25188,2019-07-13,2.5887
1341,488624,2019-07-14,0
1738,76395,2019-07-13,0.4239
1341,244466,2019-07-13,1.1539
2435,435833,2019-07-12,0.1023
1717,161091,2019-07-14,0.2882
1302,46510,2019-07-13,3.1822
1717,89135,2019-07-15,0.4959
2435,70935,2019-07-15,0.0121
1302,54294,2019-07-14,1.8616
1341,888,2019-07-13,8.8561
1302,1391831,2019-07-13,0.159
1341,54300,2019-07-13,0.0506
1729,10528,2019-07-12,0.8395
1717,44349,2019-07-13,4.9552
1717,3212028,2019-07-14,0.0458
2435,345538,2019-07-13,0.0035
1738,263733,2019-07-15,0.7224
1738,5029,2019-07-15,5.7147
1302,472807,2019-07-15,1.659
1729,16926,2019-07-15,1.3059
1302,85601,2019-07-15,0.0348
1717,77521,2019-07-15,2.206
1341,471138,2019-07-13,3.5758
1738,68765,2019-07-15,25.5556
1302,38997,2019-07-14,2.9505
1341,280860,2019-07-15,0.3803
1738,50371,2019-07-14,0.6355
1341,105491,2019-07-14,0.2562
1341,473330,2019-07-13,1.7397
2435,414630,2019-07-14,0.1904
1729,15035,2019-07-13,0.6685
1341,465816,2019-07-13,0.241
1341,52924,2019-07-14,1.3179
1738,321594,2019-07-15,0.0501
2435,18715,2019-07-14,0.2759
1341,92326,2019-07-13,41.1102
1302,40648,2019-07-15,6e-04
1302,473224,2019-07-15,1.1351
1717,448284,2019-07-13,0.5027
1341,1311,2019-07-14,3.6221
1302,44349,2019-07-15,18.0478
1341,280884,2019-07-13,0.3186
2435,420,2019-07-14,0.1915
1302,62572,2019-07-14,7.7203
1341,18715,2019-07-14,2.4386
1738,52559,2019-07-12,0.0463
1717,151023,2019-07-14,0.7674
2435,472814,2019-07-14,0
2435,489584,2019-07-14,0.1033
1302,420,2019-07-15,0.0129
1302,280860,2019-07-13,1.3528
1717,16926,2019-07-13,6.5416
1341,15417,2019-07-13,2.013
1341,9201,2019-07-13,4.8606
2435,37051,2019-07-15,0.0055
1738,89135,2019-07-15,0.1303
1717,222945,2019-07-15,0.2667
1341,87247,2019-07-12,0.7498
1302,888,2019-07-13,17.9845
1717,472449,2019-07-15,0.5873
1341,280877,2019-07-13,0.1775
1729,89135,2019-07-13,0.1299
2435,3440018,2019-07-13,0.9961
1717,1298,2019-07-13,0.2853
1738,12775,2019-07-14,18.5045
2435,417495,2019-07-13,1.3191
2435,15059,2019-07-13,2.158
1302,40259,2019-07-15,0.4893
1717,10528,2019-07-15,4.3066
1341,143745,2019-07-13,15.4176
1738,70942,2019-07-13,0.4493
1302,181860,2019-07-13,2.1967
2435,8280,2019-07-15,0.1986
1738,287739,2019-07-14,0.4495
1341,6668,2019-07-13,3.5788
2435,472630,2019-07-13,0.0198
1738,44189,2019-07-13,0.3123
1717,472807,2019-07-13,2.7917
1717,439626,2019-07-14,0.9831
1738,131124,2019-07-12,1.3632
2435,9638,2019-07-14,0.342
1717,46060,2019-07-14,1.7732
1717,142724,2019-07-13,1.6681
1341,66068,2019-07-13,0.5628
1738,471053,2019-07-14,5.1611
1738,263702,2019-07-15,1.149
1302,303040,2019-07-13,1.0103
1341,483964,2019-07-13,1.4943
1302,120975,2019-07-15,0
1738,335751,2019-07-13,0.0012
1717,871099,2019-07-13,3.2837
1738,25645,2019-07-14,1.0659
1302,447003,2019-07-15,4.0944
1341,77484,2019-07-14,0.4919
1341,57059,2019-07-15,2.7944
1341,62749,2019-07-15,0.0013
1341,30533,2019-07-13,0.5701
1341,435994,2019-07-14,0.0787
1341,331715,2019-07-15,0.0451
1717,54690,2019-07-14,0.3701
2435,476645,2019-07-13,0.0118
1738,10528,2019-07-13,1.9222
1729,471121,2019-07-13,4.7565
2435,12614,2019-07-13,0.3985
1341,92777,2019-07-14,0.0201
1717,6668,2019-07-13,5.1791
1302,216760,2019-07-13,0
1341,83379,2019-07-14,0
1717,331715,2019-07-13,1.3294
1302,447713,2019-07-14,0.0885
1729,8280,2019-07-14,0.4719
1738,12997,2019-07-14,0.8345
1717,44776,2019-07-14,0.0372
1729,280860,2019-07-15,0.0121
1717,471145,2019-07-15,1.0822
1302,99165,2019-07-15,2.6269
1341,14892,2019-07-15,0.0382
1341,331616,2019-07-15,0.087
1341,86103,2019-07-14,1.7804
2435,28202,2019-07-13,1.7831
2435,15035,2019-07-15,1.804
1302,994996,2019-07-15,45.3285
1717,321600,2019-07-14,0.3476
1729,150927,2019-07-15,0.1159
1717,471121,2019-07-15,0.8248
1302,25188,2019-07-13,7.8651
2435,473095,2019-07-13,0.7414
1738,84086,2019-07-15,0.8545
1738,12768,2019-07-13,0.3083
2435,61643,2019-07-13,0.159
1717,40372,2019-07-15,2.3866
1302,8440,2019-07-13,0.3974
1717,420,2019-07-15,5.5299
1729,994996,2019-07-13,14.7244
2435,1298,2019-07-15,0.1399
1341,331623,2019-07-14,0.0762
1302,471053,2019-07-12,6.5989
2435,471114,2019-07-15,0.8186
1729,52559,2019-07-14,0.0326
1717,345538,2019-07-15,0.0018
1302,441360,2019-07-13,0.0532
1341,120005,2019-07-13,0.5543
1341,995108,2019-07-15,1.0861
1729,102162,2019-07-13,0.4957
1302,98113,2019-07-13,1.5766
1341,468602,2019-07-12,2.2431
1341,473248,2019-07-13,1.716
2435,472562,2019-07-13,0.0695
1738,40372,2019-07-14,3.0642
1341,617987,2019-07-15,0.1487
1341,826,2019-07-14,1.2757
1729,612616,2019-07-15,0.026
1302,150927,2019-07-13,1.4398
1341,441377,2019-07-13,1.2143
2435,140195,2019-07-14,0.4256
1738,376,2019-07-15,1.6973
1302,52955,2019-07-13,0.8422
2435,46503,2019-07-13,0.0354
2435,68345,2019-07-14,0.0065
1341,244640,2019-07-13,4.2991
1341,142724,2019-07-13,1.2352
1341,489584,2019-07-13,0.1628
1729,995108,2019-07-14,0.2341
1717,11099,2019-07-14,1.2831
1738,74667,2019-07-14,1.8183
1302,6668,2019-07-13,1.8107
1302,12249,2019-07-13,9.1361
1341,81641,2019-07-15,0.0024
1729,87247,2019-07-13,4.7624
1717,61315,2019-07-13,4.4349
1717,345668,2019-07-15,0.0301
1717,84987,2019-07-15,0.0945
1341,447713,2019-07-13,0.0735
1341,345989,2019-07-12,0.0064
1302,10238,2019-07-13,0.1597
1729,57288,2019-07-15,0.0062
1302,16759,2019-07-15,32.5066
1738,89326,2019-07-15,0.335
1729,157896,2019-07-15,0.027
1302,77484,2019-07-15,0.8907
1738,32537,2019-07-15,0.438
1738,25188,2019-07-13,2.5383
1302,35392,2019-07-14,2.5873
2435,12010,2019-07-13,2.7998
1302,52542,2019-07-13,20.5307
1717,69045,2019-07-13,0.0147
1302,5678,2019-07-13,0
1717,58650,2019-07-15,0.0212
1341,465694,2019-07-14,0.0482
1717,440905,2019-07-15,0.015
2435,52559,2019-07-14,0.0647
1729,31240,2019-07-13,1.291
1717,280884,2019-07-14,0.2037
1341,280822,2019-07-14,0.3311
2435,287739,2019-07-13,0.8149
2435,345989,2019-07-14,0.0826
1717,617987,2019-07-14,0.272
1717,51705,2019-07-15,10.7842
1341,465977,2019-07-14,0
2435,303057,2019-07-14,0.1225
1729,6668,2019-07-13,2.8356
1738,80347,2019-07-13,0
1738,352,2019-07-15,0.0136
1729,77231,2019-07-15,2.3983
1341,1281,2019-07-14,0.9464
2435,216944,2019-07-12,0.098
1341,465854,2019-07-14,7.043
1302,473231,2019-07-15,0.6471
2435,471145,2019-07-13,0.9436
1302,216944,2019-07-12,0.1541
1729,444,2019-07-13,0.1174
1717,1573954,2019-07-13,6.8376
1717,473170,2019-07-13,0.0893
1717,92326,2019-07-13,24.6243
1302,42123,2019-07-13,0.0729
1341,98113,2019-07-15,0.3926
1717,417433,2019-07-13,9.5197
1341,216760,2019-07-13,0.7115
1717,352,2019-07-13,1.386
2435,5029,2019-07-14,2.0293
1302,67263,2019-07-14,4.0073
1729,37051,2019-07-13,0.0104
1717,263757,2019-07-15,0.1525
1341,473316,2019-07-15,0.5362
1717,80095,2019-07-14,0.3605
2435,1110869,2019-07-13,0.8938
1302,10528,2019-07-13,9.3597
1729,10191,2019-07-15,0.3158
1341,19095,2019-07-13,0.2359
1341,441360,2019-07-13,0.3685
1341,1298,2019-07-15,0.1071
1729,998734,2019-07-13,0.0027
2435,222945,2019-07-14,0
1729,66136,2019-07-14,2.2714
1717,44912,2019-07-14,14.3651
1302,143745,2019-07-13,14.2663
1341,36559,2019-07-13,6.696
1717,63173,2019-07-13,11.2904
1738,46510,2019-07-13,0.5103
1302,488624,2019-07-14,0.9841
1729,61179,2019-07-14,1.7036
1738,81641,2019-07-15,0.5273
1738,82587,2019-07-14,0.6218
1729,263986,2019-07-14,0
2435,57288,2019-07-13,0.2035
1717,378055,2019-07-13,0.6173
2435,38997,2019-07-14,0.1829
1738,80095,2019-07-15,0.2364
1729,41041,2019-07-13,0.8647
1341,11945,2019-07-15,0.2561
1302,52924,2019-07-15,4.7335
1717,94740,2019-07-15,1.4816
1738,1311,2019-07-13,13.5185
1738,345668,2019-07-15,0
1729,68765,2019-07-14,1.8086
1717,42338,2019-07-15,0.1967
1729,139465,2019-07-15,0.8751
1717,52375,2019-07-13,4.8917
1729,80347,2019-07-12,0
1341,83478,2019-07-14,0.8061
1717,97314,2019-07-12,1.573
1341,376,2019-07-13,0.1292
1341,465656,2019-07-13,11.0798
