"COD_LOJA","plu","NOM_SECAO","NOM_CATEG","NOM_SUBCATEG","NOM_GRUPO","NOM_SUBGRUPO","NOM_PROD","FILL.P","N.DAYS","S.DAYS","N.TRANS","PROFIT"
1717,46060,"CARNES E AVES","CARNES","BOVINOS","BOV-RESFRIADOS","RESF-BOVINO PEDACO","LAGARTO BOV RESF PEDACO          KG",84.37,755,637,2036,63374.09
1717,52559,"CARNES E AVES","CARNES","BOVINOS","BOV-RESFRIADOS","RESF-BOVINO CORTE ESPECIAL","BIFE ESPECIAL CONTRA FILE RESF    K",67.42,755,509,1468,29759
1717,142724,"FRIOS TRANSFORMADOS","PEREC COMPLEMENTAR","FRIOS MANIPULADOS","PRESUNTO MANIPULADO","PRESUNTO COZIDO MANIPULADO","PRES COZ MAGRO CERATTI FAT",67.46,756,510,3194,16442.61
1717,80095,"FRIOS TRANSFORMADOS","PEREC COMPLEMENTAR","FRIOS MANIPULADOS","FRIO ESPECIAL MANIPULADO","ESPECIALIDADE SUINO MANIPULADO","PALETA DEFUMADA CERATTI FAT",50.79,756,384,967,4623.38
1717,472753,"CARNES E AVES","CARNES","BOVINOS","BOV-RESFRIADOS","RUBIA GALLEGA","CG ESCALOPE FILE MIGNON TERNEIRO",33.73,756,255,766,26267.23
1717,89135,"CARNES E AVES","CARNES","BOVINOS","BOV-RESFRIADOS","RESF-BOVINO CORTE ESPECIAL","CUBOS DE COXAO DURO BOV RESF      K",39.65,744,295,578,11249.12
1717,77910,"FRIOS TRANSFORMADOS","PEREC COMPLEMENTAR","QUEIJOS MANIPULADOS","QUEIJO PRATO MANIPULADO","QUEIJO PRATO FATIADO MANIPULADO","QJ PRATO TIROLEZ LIGHT FATIADO",91.13,755,688,2450,36022.8
1717,66136,"FRIOS TRANSFORMADOS","PEREC COMPLEMENTAR","FRIOS MANIPULADOS","MORTADELA MANIPULADA","MORTADELA MANIPULADA","MORT BOLOGNELLA PERDIGAO FAT",61.06,755,461,2100,5939.51
1717,472906,"CARNES E AVES","CARNES","BOVINOS","BOV-RESFRIADOS","RUBIA GALLEGA","CG MAMINHA ESPECIAL TERNEIRO",58.82,748,440,1498,75337.77
1717,417402,"CARNES E AVES","CARNES","BOVINOS","BOV-RESFRIADOS","RUBIA GALLEGA","RG COXAO DURO BOV RESF KG",38.83,752,292,958,17707.26
1717,161091,"FRIOS TRANSFORMADOS","PEREC COMPLEMENTAR","QUEIJOS MANIPULADOS","QUEIJO FABRICACAO PROPRIA MANIPULADO","TABUA DE QUEIJO ENCOMENDA MANIPULADO","TABUA QJS PED E FAT POR ENCOMENDA",31.51,749,236,685,16331.82
1717,472111,"CARNES E AVES","CARNES","BOVINOS","BOV-RESFRIADOS","RUBIA GALLEGA","RG BIFE PARA ROLE TERNEIRO(CX DURO)",31.09,743,231,412,9797.26
1717,58650,"CARNES E AVES","CARNES","BOVINOS","BOV-RESFRIADOS","RESF-BOVINO CORTE ESPECIAL","PICADO A BRASILEIRA BOV RESF     KG",10.28,749,77,122,2648.54
1717,473163,"CARNES E AVES","CARNES","BOVINOS","BOV-RESFRIADOS","RUBIA GALLEGA","CG BIFE A MINEIRA TERNEIRO",7.19,292,21,26,253.08
1717,120951,"FRIOS TRANSFORMADOS","PEREC COMPLEMENTAR","FRIOS MANIPULADOS","FRIO DE AVE MANIPULADO","PEITO DE AVE MANIPULADO","PTO PERU C/CAS DEF LIG SEARA FAT",3.16,697,22,37,314.34
1717,5951,"FRIOS TRANSFORMADOS","PEREC COMPLEMENTAR","QUEIJOS MANIPULADOS","QUEIJO MUSSARELA MANIPULADO","MUSSARELA FATIADA MANIPULADA","QJ MUCARELA NAC FAT KG",8.81,590,52,53,666.94
1717,32629,"FRIOS TRANSFORMADOS","PEREC COMPLEMENTAR","QUEIJOS MANIPULADOS","QUEIJO PRATO MANIPULADO","QUEIJO PRATO PEDACO MANIPULADO","QJ PRATO IMP PED KG",4.32,162,7,7,97.06
1717,42659,"CARNES E AVES","CARNES","SUINOS E OUTROS","SUINOS-RESFRIADOS","RESF - CORTES SUINOS GENERICOS","BARRIGA SUINA RESF KG (CORTE)",91.67,756,693,4767,57622.49
1717,16926,"CARNES E AVES","CARNES","SUINOS E OUTROS","SUINOS-RESFRIADOS","RESF - CORTES SUINOS GENERICOS","PERNIL SUINO ESPECIAL S/O KG CORTE",91.52,755,691,4483,60586.62
1717,10528,"CARNES E AVES","CARNES","SUINOS E OUTROS","SUINOS-RESFRIADOS","RESF - CORTES SUINOS GENERICOS","COSTELA SUINA RESF KG (CORTES)",95.5,755,721,7269,141735.64
1717,16087,"CARNES E AVES","CARNES","SUINOS E OUTROS","SUINOS-RESFRIADOS","RESF - CORTES SUINOS GENERICOS","LOMBO SUINO FATIADO RESF KG (CORTE)",94.84,756,717,5980,71772.6
1717,447713,"CARNES E AVES","CARNES","SUINOS E OUTROS","SUINOS-RESFRIADOS","RESF - CORTES SUINOS ESPECIAIS","ESCALOPE FILE SUINO RESF KG CORTE",76.16,755,575,2187,25338.52
1717,92388,"CARNES E AVES","CARNES","AVES","AVES-RESFRIADAS","RESF - CORTES ESPECIAIS FRANGO","CUBOS DE PEITO FGO RESF P/FONDU  KG",51.46,754,388,1130,13644.2
1717,10191,"CARNES E AVES","CARNES","SUINOS E OUTROS","SUINOS-RESFRIADOS","RESF - CORTES SUINOS GENERICOS","COSTELA SUINA FATIADA RESF KG CORTE",91.8,756,694,6216,127527.69
1717,131124,"CARNES E AVES","CARNES","SUINOS E OUTROS","SUINOS-RESFRIADOS","RESF - CORTES SUINOS GENERICOS","COPA LOMBO SUINO RESF KG (CORTE)",93.78,756,709,6035,81157.63
1717,12249,"CARNES E AVES","CARNES","SUINOS E OUTROS","SUINOS-RESFRIADOS","RESF - CORTES SUINOS GENERICOS","LOMBO SUINO RESF KG (CORTE)",89.68,756,678,3403,83496.34
1717,31240,"CARNES E AVES","CARNES","SUINOS E OUTROS","SUINOS-RESFRIADOS","RESF - CORTES SUINOS GENERICOS","FILE MIGNON SUINO RESF KG (CORTE)",92.99,756,703,5559,92262
1717,471114,"CARNES E AVES","CARNES","AVES","AVES-RESFRIADAS","RESF - CORTES FRANGO TEMPERADO GENERICO","FILE DE PEITO FGO TEMP RESF KG",68.74,755,519,1189,15843.9
1717,19934,"CARNES E AVES","CARNES","AVES","AVES-RESFRIADAS","RESF - CORTES ESPECIAIS FRANGO","COXA FGO S/PELE RESF GNEL KG",36.42,755,275,708,6895.39
1717,222945,"CARNES E AVES","CARNES","SUINOS E OUTROS","SUINOS-RESFRIADOS","RESF - CORTES SUINOS GENERICOS","PICANHA SUINA RESF KG (CORTE)",23.63,749,177,261,3450.35
1717,216760,"CARNES E AVES","CARNES","SUINOS E OUTROS","SUINOS-RESFRIADOS","RESF - CORTES SUINOS GENERICOS","CUBOS PERNIL SUINO RESF KG (CORTES)",10.88,754,82,147,1505.44
1717,74667,"CARNES E AVES","CARNES","AVES","AVES-RESFRIADAS","RESF - CORTES FRANGO GENERICO","SOBRECOXA FGO RESF GNEL KG (COXA)KG",7.72,674,52,60,768.17
1717,65795,"CARNES E AVES","CARNES","SUINOS E OUTROS","SUINOS-RESFRIADOS","RESF - CORTES SUINOS GENERICOS","PALETA SUINA C/OSSO RESF KG (CORTE)",4.11,633,26,46,446.52
1717,280860,"CARNES E AVES","CARNES","SUINOS E OUTROS","SUINOS-RESFRIADOS","RESF - CORTES SUINOS ESPECIAIS","COXAO MOLE SUINO RESF KG (CORTE)",12.47,754,94,152,1778.82
1717,280884,"CARNES E AVES","CARNES","SUINOS E OUTROS","SUINOS-RESFRIADOS","RESF - CORTES SUINOS ESPECIAIS","PATINHO SUINO RESF KG (CORTE)",9.18,752,69,97,1263.54
1717,280877,"CARNES E AVES","CARNES","SUINOS E OUTROS","SUINOS-RESFRIADOS","RESF - CORTES SUINOS ESPECIAIS","ALCATRA SUINA RESF KG (CORTE)",8.34,755,63,76,913.23
1717,54270,"CARNES E AVES","CARNES","SUINOS E OUTROS","SUINOS-RESFRIADOS","RESF - CORTES SUINOS GENERICOS","BARRIGA SUINA RESF               KG",2.19,729,16,20,189.57
1717,287944,"FRIOS TRANSFORMADOS","PEREC COMPLEMENTAR","QUEIJOS MANIPULADOS","QUEIJO PROVOLONE MANIPULADO","PROVOLONE FATIADO MANIPULADO","QJ PROV TIROLEZ PEDACOS",73.91,755,558,2467,47645.73
1717,57288,"FRIOS TRANSFORMADOS","PEREC COMPLEMENTAR","FRIOS MANIPULADOS","FRIO ESPECIAL MANIPULADO","ESPECIALIDADE SUINO MANIPULADO","COPA DEFUMADA KASSEL FT",53.64,755,405,886,5868.96
1717,10238,"FRIOS TRANSFORMADOS","PEREC COMPLEMENTAR","FRIOS MANIPULADOS","SALAME COPA E LOMBO MANIPULADO","COPA MANIPULADA","CARNE RESF SUINA COPA FAT",61.32,755,463,1370,17807.43
1717,42338,"FRIOS TRANSFORMADOS","PEREC COMPLEMENTAR","FRIOS MANIPULADOS","FRIO ESPECIAL MANIPULADO","MORTADELA ESPECIAL MANIPULADA","MORT C/PICLES CERATTI FATIADA 201",42.44,754,320,664,3189.58
1717,12768,"FRIOS TRANSFORMADOS","PEREC COMPLEMENTAR","FRIOS MANIPULADOS","PRESUNTO MANIPULADO","PRESUNTO COZIDO MANIPULADO","PRES COZ GORD SADIA FAT         PCI",62.43,756,472,1551,9759.89
1717,140195,"FRIOS TRANSFORMADOS","PEREC COMPLEMENTAR","FRIOS MANIPULADOS","FRIO ESPECIAL MANIPULADO","SALSICHA ESPECIAL MANIPULADA","SALS VIENA CERATTI GNEL",67.86,756,513,4802,37187.87
1717,23986,"FRIOS TRANSFORMADOS","PEREC COMPLEMENTAR","FRIOS MANIPULADOS","FRIO ESPECIAL MANIPULADO","PRESUNTO COZIDO ESPECIAL MANIPULADO","PRES DEFUMADO KASSEL FT",58.38,752,439,1159,5461.1
1717,139465,"FRIOS TRANSFORMADOS","PEREC COMPLEMENTAR","FRIOS MANIPULADOS","LINGUICA MANIPULADA","LINGUICA DE AVE MANIPULADA","LING FRANGO SADIA GNEL GNEL",33.06,738,244,596,5692.69
1717,71727,"FRIOS TRANSFORMADOS","PEREC COMPLEMENTAR","QUEIJOS MANIPULADOS","QUEIJO PROVOLONE MANIPULADO","PROVOLONE FATIADO MANIPULADO","QJ PROV S/CASCA FATIADO",57.75,755,436,942,10745.86
1717,169851,"PADARIA","PADARIA E ROTISSERIE","PADARIA","PAES CROCANTES","PAO FRANCES","PAO FRANCES PREMIUM KG",99.47,756,752,233646,1063149.03
1717,209366,"PADARIA","PADARIA E ROTISSERIE","PADARIA","PAES CROCANTES","PAO FRANCES","PAO FRANCES INTEGRAL PREMIUM KG",98.68,756,746,30728,132557.93
1717,426947,"PADARIA","PADARIA E ROTISSERIE","PADARIA","CONFEITARIA SECA","BOLOS CASEIROS","CUCA DE GOIABADA",84.11,755,635,2691,24265.17
1717,472807,"PADARIA","PADARIA E ROTISSERIE","PADARIA","PAES SALGADOS","CHIPA","CHIPA DE QUEIJO",94.58,756,715,10800,81549.62
1717,76395,"FRIOS TRANSFORMADOS","PEREC COMPLEMENTAR","QUEIJOS MANIPULADOS","QUEIJO PROVOLONE MANIPULADO","PROVOLONE FATIADO MANIPULADO","QJ PROV FATIADO C/CASCA",0.97,621,6,7,49.43
1717,18715,"PADARIA","PADARIA E ROTISSERIE","PADARIA","CONFEITARIA SECA","BOLOS CASEIROS","BOLO AIPIM FP",82.8,756,626,2655,26343.06
1717,42994,"PADARIA","PADARIA E ROTISSERIE","PADARIA","CONFEITARIA SECA","BOLOS CASEIROS","BOLO CACAROLA FP KG",95.09,692,658,6024,63627.9
1717,140584,"PADARIA","PADARIA E ROTISSERIE","PADARIA","CONFEITARIA SECA","BOLOS CASEIROS","BOLO INDIANO C/ LEITE CONDENSADO KG",50.2,755,379,835,13001.48
1717,208,"PADARIA","PADARIA E ROTISSERIE","PADARIA","PAES CROCANTES","PAES ITALIANOS","PAO ITALIANO ESPECIAL FP",47.06,17,8,14,84.66
1717,75183,"PADARIA","PADARIA E ROTISSERIE","PADARIA","CONFEITARIA GELADA","BOLOS GELADOS","BOLO BABA DE MOCA COM NOZES",37.99,745,283,487,20691.85
1717,30533,"PADARIA","PADARIA E ROTISSERIE","PADARIA","CONFEITARIA SECA","BOLOS CASEIROS","BOLO DE LARANJA F PROPRIA KG",79.06,745,589,2147,17186.6
1717,321600,"PADARIA","PADARIA E ROTISSERIE","PADARIA","CONFEITARIA GELADA","BOLOS GELADOS","BOLO DE CHOC/NOZES FP",41.57,753,313,504,25659.7
1717,172103,"PADARIA","PADARIA E ROTISSERIE","PADARIA","PAES CROCANTES","PAES CROCANTES DIVERSOS","PAO FENDU",65.82,158,104,230,1295.86
1717,128179,"PADARIA","PADARIA E ROTISSERIE","PADARIA","CONFEITARIA GELADA","BOLOS GELADOS","BOLO GIANDUIA",6.26,479,30,37,1862.24
1717,4558927,"PADARIA","PADARIA E ROTISSERIE","PADARIA","PADARIA E CONFEITARIA SAZONAL","COLOMBAS","BOLO DE PASCOA C/ FRUTAS 500G",22.58,434,98,330,2895.33
1717,409254,"PADARIA","PADARIA E ROTISSERIE","PADARIA","CONFEITARIA GELADA","BOLOS GELADOS","NAKED CAKE COM FRUTAS VERMELHAS KG",3.85,676,26,28,2501.41
1717,32087,"PADARIA","PADARIA E ROTISSERIE","PADARIA","PAES DOCES","COBERTURA OU RECHEIO","BISNAGUINHA C/COCO MIX KG",3.79,132,5,21,94.24
1717,170864,"PADARIA","PADARIA E ROTISSERIE","PADARIA","PAES DOCES","COBERTURA OU RECHEIO","LUA DE MEL FP",7.71,350,27,165,1282.01
1717,3212011,"PADARIA","PADARIA E ROTISSERIE","PADARIA","CONFEITARIA GELADA","DOCES GELADOS","BOLO DE COLHER KIT KAT 100GR",7.33,737,54,70,421.71
1717,172196,"PADARIA","PADARIA E ROTISSERIE","PADARIA","PAES SALGADOS","PAES SALGADOS DIVERSOS","PAO BATARD CAMPASINE KF",53.85,156,84,181,1297.6
1717,52474,"PADARIA","PADARIA E ROTISSERIE","PADARIA","CONFEITARIA GELADA","BOLOS GELADOS","BOLO BOMBOM FP GR",3.44,552,19,26,1219.23
1717,6884406,"PADARIA","PADARIA E ROTISSERIE","PADARIA","CONFEITARIA GELADA","DOCES GELADOS","PUDIM DE LEITE FP 100G",1,500,5,7,51.07
1717,173575,"PADARIA","PADARIA E ROTISSERIE","PADARIA","CONFEITARIA GELADA","BOLOS GELADOS","BOLO TUBETE C/ MOUSSE CHOC KG",5.87,545,32,33,2562.69
1717,443760,"PADARIA","PADARIA E ROTISSERIE","PADARIA","PAES CROCANTES","BAGUETES","BAGUETE RECH FGO/REQ BRICO",100,1,1,1,6.19
1717,171908,"PADARIA","PADARIA E ROTISSERIE","PADARIA","PAES SALGADOS","PAES SALGADOS DIVERSOS","PAO FOCACCIA CALABRESA FP KG",100,1,1,1,14.88
1717,88718,"CARNES E AVES","CARNES","BOVINOS","BOV-RESFRIADOS","RESF-BOVINO CORTE ESPECIAL","BIFE A MILANESA PATINHO BOV RESF KG",90.87,756,687,4596,76156.02
1717,82587,"CARNES E AVES","CARNES","BOVINOS","BOV-RESFRIADOS","RESF-BOVINO CORTE ESPECIAL","CARNE P/ STROGONOFF DE COXAO MOLE",83.86,756,634,2901,64117.59
1717,62572,"CARNES E AVES","CARNES","SUINOS E OUTROS","SUINOS-RESFRIADOS","RESF - CORTES SUINOS GENERICOS","BISTECA SUINA RESF KG (CORTE)",89.15,756,674,5891,70437.74
1717,345989,"CARNES E AVES","CARNES","SUINOS E OUTROS","SUINOS-RESFRIADOS","RESF - CORTES SUINOS ESPECIAIS","ESCALOPE LOMBO SUINO RESF KG CORTE",30.72,752,231,426,4438.21
1717,435994,"CARNES E AVES","CARNES","SUINOS E OUTROS","SUINOS-RESFRIADOS","RESF - CORTES SUINOS ESPECIAIS","MEDALHAO FILE SUINO RESF KG CORTE",49.4,755,373,980,12967.42
1717,16759,"CARNES E AVES","CARNES","SUINOS E OUTROS","SUINOS-RESFRIADOS","RESF - CORTES SUINOS GENERICOS","PERNIL SUINO C/OSSO RESF (CORTE) KG",58.07,756,439,1568,28022.9
1717,421935,"PADARIA","PADARIA E ROTISSERIE","PADARIA","PAES CROCANTES","PAO FRANCES","PAO FRANCES PREMIUM KG",100,1,1,1,1.92
1717,1573954,"PADARIA","PADARIA E ROTISSERIE","PADARIA","PAES DOCES","SONHOS","SONHO DE BAUNILHA FP 100G",75.83,753,571,9058,56523.05
1717,175357,"PADARIA","PADARIA E ROTISSERIE","PADARIA","PAES SALGADOS","PAO DE QUEIJO","PAO DE QUEIJO COQUETEL PREMIUN KG",99.21,756,750,11328,70993.57
1717,439626,"PADARIA","PADARIA E ROTISSERIE","PADARIA","CONFEITARIA SECA","BOLOS CASEIROS","CUCA DE MACA C/CANELA FP",83.05,755,627,2566,22044.23
1717,341257,"PADARIA","PADARIA E ROTISSERIE","PADARIA","CONFEITARIA SECA","BOLOS CREMOSOS","BROWNIE ESPECIAL",59.26,756,448,972,18428.67
1717,395236,"PADARIA","PADARIA E ROTISSERIE","PADARIA","CONFEITARIA GELADA","BOLOS GELADOS","BOLO  CHOCOLATE FP GR",47.07,752,354,566,29780.17
1717,280822,"CARNES E AVES","CARNES","SUINOS E OUTROS","SUINOS-RESFRIADOS","RESF - CORTES SUINOS ESPECIAIS","COXAO DURO SUINO RESF KG (CORTE)",9.66,745,72,105,1052.02
1717,54294,"CARNES E AVES","CARNES","SUINOS E OUTROS","SUINOS-RESFRIADOS","RESF - CORTES SUINOS GENERICOS","JOELHO SUINO RESF                KG",1.51,729,11,15,105.6
1717,11068,"PADARIA","PADARIA E ROTISSERIE","PADARIA","PAES LANCHE","PAES DE LEITE","PAO DE LEITE FP",53.91,755,407,759,3622.42
1717,414630,"PADARIA","PADARIA E ROTISSERIE","PADARIA","CONFEITARIA SECA","BOLOS CASEIROS","BOMBOCADO ARTESANAL FP KG",51.47,746,384,1230,8099.03
1717,345668,"CARNES E AVES","CARNES","SUINOS E OUTROS","SUINOS-RESFRIADOS","RESF - CORTES SUINOS GENERICOS","LAGARTO SUINO RESF KG (CORTE)",1.92,624,12,13,123.4
1717,464536,"PADARIA","PADARIA E ROTISSERIE","PADARIA","PAES SALGADOS","PAO DE QUEIJO","PAO QUEIJO COQUETEL",100,1,1,1,5.47
1717,476645,"PADARIA","PADARIA E ROTISSERIE","PADARIA","CONFEITARIA GELADA","BOLOS GELADOS","BOLO KIT KAT KG",13.97,687,96,110,7221.39
1717,303040,"PADARIA","PADARIA E ROTISSERIE","PADARIA","PAES DOCES","BRIOCHES","PAO BRIOCHE C/GOTAS CHOCOLATE FP",21.02,666,140,453,4236.45
1717,7017414,"PADARIA","PADARIA E ROTISSERIE","PADARIA","PAES SALGADOS","FOLHADOS SALGADOS","CROISSANT QUEIJO PRESUNTO 70G",49.02,610,299,606,7099.03
1717,413770,"PADARIA","PADARIA E ROTISSERIE","PADARIA","PAES DOCES","BRIOCHES","PAO BRIOCHE ARTESANAL DE RICOTA FP",5.83,103,6,10,76.36
1717,172479,"PADARIA","PADARIA E ROTISSERIE","PADARIA","PAES DOCES","COBERTURA OU RECHEIO","VIENNOIS TRADICIONAL",30.16,126,38,64,301.83
1717,345538,"CARNES E AVES","CARNES","SUINOS E OUTROS","SUINOS-RESFRIADOS","RESF - CORTES SUINOS ESPECIAIS","BACON SUINO RESF KG (CORTE)",3.7,81,3,5,31.07
1717,172288,"PADARIA","PADARIA E ROTISSERIE","PADARIA","PAES SALGADOS","PAES SALGADOS DIVERSOS","FOUGASSE PRESUNTO E QUEIJO",35.1,302,106,161,985.5
1717,364010,"PADARIA","PADARIA E ROTISSERIE","PADARIA","CONFEITARIA GELADA","DOCES GELADOS","TORTELETA DE LIMAO",4.17,240,10,14,150.94
1717,69045,"PADARIA","PADARIA E ROTISSERIE","PADARIA","PAES LANCHE","PAES HAMBURGUER","PAO HAMBURGUER FP",100,3,3,14,100.62
1717,54300,"CARNES E AVES","CARNES","SUINOS E OUTROS","SUINOS-RESFRIADOS","RESF - CORTES SUINOS GENERICOS","PALETA SUINA C/OSSO RESF         KG",0.36,551,2,2,46.9
1717,172165,"PADARIA","PADARIA E ROTISSERIE","PADARIA","PAES CROCANTES","PAES CROCANTES DIVERSOS","PAO BANETE CAMPASINE",82.28,158,130,323,2056.49
1717,150859,"PADARIA","PADARIA E ROTISSERIE","PADARIA","PAES DOCES","COBERTURA OU RECHEIO","TRANCA DOCE FP KG",16.3,135,22,278,1182.25
1717,29421,"PADARIA","PADARIA E ROTISSERIE","PADARIA","PAES LANCHE","BISNAGAS","BISNAGUINHA FP",53.26,721,384,2292,11545.38
1717,1110869,"PADARIA","PADARIA E ROTISSERIE","PADARIA","PADARIA E CONFEITARIA SAZONAL","PANETONES","PANETONE GOTAS DE CHOCOLATE FP500gr",75,756,567,6283,57015.33
1717,172271,"PADARIA","PADARIA E ROTISSERIE","PADARIA","PAES SALGADOS","PAES SALGADOS DIVERSOS","PAO TRANCA CAMPASINE",40,30,12,15,77.45
1717,15417,"PADARIA","PADARIA E ROTISSERIE","PADARIA","CONFEITARIA SECA","BOLOS CASEIROS","BOLO CHOCOLATE KG",69.14,755,522,1215,11030.29
1717,3211984,"PADARIA","PADARIA E ROTISSERIE","PADARIA","CONFEITARIA GELADA","DOCES GELADOS","BOLO DE COLHER BOMBOM  100 GR",5.56,270,15,20,98.79
1717,37839,"PADARIA","PADARIA E ROTISSERIE","PADARIA","CONFEITARIA GELADA","BOLOS GELADOS","BOLO  FLORESTA NEGRA FP GR",48.02,756,363,638,29956.74
1717,3212110,"PADARIA","PADARIA E ROTISSERIE","PADARIA","CONFEITARIA GELADA","DOCES GELADOS","BOLO DE COLHER PRESTIGIO 100GR",7.11,591,42,53,286.82
1717,172295,"PADARIA","PADARIA E ROTISSERIE","PADARIA","PAES SALGADOS","PAES SALGADOS DIVERSOS","FOUGASSE AZEITONA E QUEIJO",33.22,301,100,161,951.75
1717,440905,"PADARIA","PADARIA E ROTISSERIE","PADARIA","PAES CROCANTES","PAO FRANCES","MINI PAO FRANCES ESP C/GERGELIM FP",4.47,537,24,120,353.79
1717,473736,"PADARIA","PADARIA E ROTISSERIE","PADARIA","CONFEITARIA GELADA","BOLOS GELADOS","BOLO PRESTIGIO",44.89,753,338,552,24896.08
1717,40259,"PADARIA","PADARIA E ROTISSERIE","PADARIA","CONFEITARIA SECA","BOLOS CASEIROS","MUFFIM F PROPRIA",70.99,717,509,1654,10959.71
1717,135184,"PADARIA","PADARIA E ROTISSERIE","PADARIA","PAES SALGADOS","PAO DE BATATA","PAO DE BATATA C/REQUEIJAO FP",61.77,756,467,4998,36812.92
1717,263757,"PADARIA","PADARIA E ROTISSERIE","PADARIA","CONFEITARIA GELADA","BOLOS GELADOS","BOLO  DE COCO GELADO FP GR",34.18,752,257,341,15808.33
1717,3496138,"PADARIA","PADARIA E ROTISSERIE","PADARIA","PADARIA E CONFEITARIA SAZONAL","SAZONAIS SALGADOS","PAO DE PROVOLONE/CALABRESA FP 400gr",19.05,420,80,234,4377.03
1717,54003,"PADARIA","PADARIA E ROTISSERIE","PADARIA","ACOMPANHAMENTOS PADARIA","TORRADAS","PAO TORRADO E MOIDO FP",86.46,746,645,5391,37404.24
1717,244466,"PADARIA","PADARIA E ROTISSERIE","PADARIA","CONFEITARIA SECA","DOCES SECOS","BROINHA FUBA MINEIRA",98.41,756,744,6134,31327.71
1717,37341,"PADARIA","PADARIA E ROTISSERIE","PADARIA","CONFEITARIA GELADA","DOCES GELADOS","PUDIM DE LEITE FP",74.87,756,566,1372,21440.24
1717,400947,"PADARIA","PADARIA E ROTISSERIE","PADARIA","PAES DOCES","COBERTURA OU RECHEIO","TRANCA C/CREME E COCO MIX KG",5.97,134,8,49,307.6
1717,86103,"PADARIA","PADARIA E ROTISSERIE","PADARIA","PAES SALGADOS","PAO DE BATATA","PAO DE BATATA F PROPRIA",64.64,755,488,2224,14014.91
1717,128100,"PADARIA","PADARIA E ROTISSERIE","PADARIA","CONFEITARIA GELADA","BOLOS GELADOS","BOLO DE BRIGADEIRO SPLIT BELGA",70.16,754,529,1009,55799.4
1717,172172,"PADARIA","PADARIA E ROTISSERIE","PADARIA","PAES CROCANTES","PAES CROCANTES DIVERSOS","PAO EPIS CAMPASINE",77.07,157,121,204,1254.07
1717,25331,"PADARIA","PADARIA E ROTISSERIE","PADARIA","CONFEITARIA SECA","DOCES SECOS","BROA CAXAMBU F PROPRIA",75,756,567,1522,10451.06
1717,4869092,"PADARIA","PADARIA E ROTISSERIE","PADARIA","PAES DOCES","FOLHADOS DOCES","ROCAMBOLE FOLHADO PASSAS FRANC 90GR",71.43,756,540,3306,31301.76
1717,52924,"PADARIA","PADARIA E ROTISSERIE","PADARIA","CONFEITARIA SECA","BOLOS CASEIROS","BOLO FORMIGUEIRO F PROPRIA",71.03,756,537,1424,13512.44
1717,3212035,"PADARIA","PADARIA E ROTISSERIE","PADARIA","CONFEITARIA GELADA","DOCES GELADOS","BOLO DE COLHER FLORESTA NEGRA 100GR",4.91,733,36,52,325.25
1717,128698,"PADARIA","PADARIA E ROTISSERIE","PADARIA","CONFEITARIA GELADA","TORTAS GELADAS","BROWNIE COM MOUSSE DE CHOCOLATE KG",49.06,748,367,887,29904.91
1717,95747,"PADARIA","PADARIA E ROTISSERIE","PADARIA","CONFEITARIA SECA","DOCES SECOS","COCADA SIRIA F PROPRIA",65.03,755,491,1187,10460.52
1717,3212028,"PADARIA","PADARIA E ROTISSERIE","PADARIA","CONFEITARIA GELADA","DOCES GELADOS","BOLO DE COLHER BRIGADEIRO 100GR",11.2,741,83,130,862.84
1717,303057,"PADARIA","PADARIA E ROTISSERIE","PADARIA","PAES DOCES","BRIOCHES","PAO BRIOCHE FRANCES FP",27.29,667,182,1002,6791.61
1717,264051,"PADARIA","PADARIA E ROTISSERIE","PADARIA","PAES SALGADOS","PAES SAUDAVEIS","PAO INTEGRAL FP",74.06,744,551,1836,11612.94
1717,25812,"PADARIA","PADARIA E ROTISSERIE","PADARIA","CONFEITARIA GELADA","DOCES GELADOS","QUINDIM F PROPRIA",67.33,756,509,1086,13629.99
1717,55635,"PADARIA","PADARIA E ROTISSERIE","PADARIA","CONFEITARIA GELADA","TORTAS GELADAS","TORTA DE MORANGO FP",20.93,755,158,268,5032.2
1717,46503,"PADARIA","PADARIA E ROTISSERIE","PADARIA","CONFEITARIA GELADA","TORTAS GELADAS","TORTA DE LIMAO FP",55.76,755,421,823,13263.9
1717,5698677,"PADARIA","PADARIA E ROTISSERIE","PADARIA","PADARIA E CONFEITARIA SAZONAL","COLOMBAS","BOLO PASCOA C/GOTAS CHOC 500G",21.94,433,95,342,3023.37
1717,998734,"PADARIA","PADARIA E ROTISSERIE","PADARIA","PAES DOCES","COBERTURA OU RECHEIO","BISNAGUINHA C/ACUCAR MIX KG",2.34,128,3,7,43.07
1717,60769,"PADARIA","PADARIA E ROTISSERIE","PADARIA","CONFEITARIA GELADA","BOLOS GELADOS","BOLO DE COCO C/ ABACAXI GR",25.53,752,192,252,13699.81
1717,68949,"PADARIA","PADARIA E ROTISSERIE","PADARIA","PAES DOCES","BRIOCHES","PAO BRIOCHE FRUTAS FP",18.56,555,103,284,2797.32
1717,38997,"PADARIA","PADARIA E ROTISSERIE","PADARIA","CONFEITARIA SECA","BOLOS CASEIROS","BOLO FRAPE FP KG",41.8,756,316,641,6129.58
1717,172127,"PADARIA","PADARIA E ROTISSERIE","PADARIA","PAES CROCANTES","PAES CROCANTES DIVERSOS","PAO BOLA CAMPASINE",66.46,158,105,165,1128.24
